tweet_id	tweet	categoria
1407752225934528516	se fizerem isso vão ser tão errados quanto	5
1407866900131033092	Descanse em paz! Que Deus conforte toda família! 	14
1407831176065302533	vou fazer	27
1407769598108258305	Tô curioso p saber os próximos capitulos	6
1407767194717638657	minha vó deve me amar, acabei de descobrir que preciso de areia pra um trabalho que tenho que entregar amanhã	6
1407509284884258817	Não tem como não ter admiração por esses caras	0
1408036957578575873	A narrativa governista que não houve compra da Covaxin não se sustenta. A compra só não aconteceu porque não houve entrega, mas a grana já estava, e ainda está, reservada. Se a Anvisa tivesse liberado um mês antes, o crime teria se consumado.	20
1407876135942242311	Meu pai descobriu q minha mãe namora, espero que ele de um cacete no namorado da minha mãe amém 🙏🏽	18
1407803944299081730	Que nojo sério	9
1407743596288167940	Estou chateada	3
1407758020147355655	Os states querem ficar com tudo para eles, até a água da lua. 🙄	7
1407447105195679749	queria acordar em 2017 tocando vai embrazando do Zaac e eu indo pra alguma festa em chacara	1
1407877156777177088	Eu só namoro mesmo, já tá bão	19
1407871839750266886	Cara o livro 1984 de George Orwells é muito bom cara pqp espero terminar de ouvir o Audio Book do livro.	18
1407865250855149571	n se esconde amor falar mentira n vai adiantar de (nada)	16
1407501174295629824	como eu sou triste e vazia odeio minha vida	2
1407856401456766976	Mais um recuo!	13
1407869837741899780	Que carência, queria um dengo 😒	16
1407759725182205953	eu só queria um resquício de força p lavar minha cabeça	7
1407888673115361292	me arrependo de ter conhecido você	21
1407502995131150339	eu me odeio	2
1407767306600693761	vidigal hitando me dá saudade dessa aqui. retoma por favor!!	6
1407868739006107649	Agora eu tô feliz, gado	15
1407757993245032454	Óbvio que não tinha como pra Eslováquia, porém queria que a Espanha tomasse no cu haha	7
1407868503726645251	Eu só queria uma praia essa semana, pra alegrar	15
1407446107618267137	eu morro de ódio quando as meninas vão nesses programas que é cheio de homens eles falam umas coisas no tom de brincadeira mas a gnt sabe que é vdd	1
1407881535030808578	eu fico muito triste em saber que não posso ajudar em nada	22
1407799604066885632	ler essa notícia me deu vontade de CHORAR, VOMITAR, QUEBRAR ALGO, DAR UM SOCO EM ALGUÉM MEU DEUS, QUE REVOLTANTE É VIVER NESSE PAÍS	9
1407872499409432577	mi deixou mal ..	18
1407868831117287424	feliz pra caralho que eu vou comprar um pandeiro ninguém tira minha felicidade essa semana	15
1407464235110645764	ela brinca com a postura do home, joga na cara e depois some	1
1407883501953748993	comorbidade: ser triste	22
1407868514153635840	Apenas ser feliz como este vato	15
1407760121992814592	horrível ser flop, queria postar um boa tarde e receber 100 respostas	7
1407890169915662342	Leve, ufa	20
1407707401147518982	Olá aluno, sei q sua dúvida é objetiva mas vou responder de forma rebuscada e enigmática pra mostrar que sou superior 👍💅🧞‍♀️	5
1408096220711694336	Dos sete pecados capitais: Ira Inveja Ganância Luxúria Preguiça Gula Orgulho Qual seria o meu? 🧎🏻‍♀️	25
1407445308993376258	queria que isso fosse brincadeira..	1
1407759496043274240	queria morrer.	7
1407747866588848128	E agora fico na dúvida não tenho ninguém pq sou bonita ou pq sou feia???	5
1407875386181144580	Mano, me petunto como eles esperam que eu faça optativas e tacam 8 matérias no nosso cu	18
1407745145240440832	Sempre recebo revelações na igreja dos trabalhos (então aqui posso sair de ingênua enganada, por isso cito). Acredito muito no mundo espiritual (assim como a maioria das pessoas acredita em algo de acordo com a sua fé)... só que não quero expor muito pois eu não conheço a maldade	5
1407443782933614601	brainly ta chei de frescurinha agora ter q fica 15 segundo pra pega a resposta ta achano q é festa	1
1407894828332072962	a dicsão do delby misericordia	26
1407867069723447297	Luto🕊 	14
1408035625048154118	E não tá tudo bem. Isso é nocivo e não é pra ela não É PRA ELES, pq assim como ÓDIO inveja mata o que tem inveja, é mata por dentro, correndo igual soda cáustica.	25
1407684569034375172	Seria cômico se não fosse trágico a CCJ querendo aprovar projeto inconstitucional. #PL490Nao	4
1408039953985159170	Mulheres não tem empatia 🙏🏽
1408034823013339139	??????????? ele viu e ficou quieto porra é cúmplice	23
1407505631452467201	era incrível eu n tinha preocupações so gostava de gente linda ai me estragaram	0
1407789871763165186	O Homem é enjoado	9
1407827210229137412	Eu fico me martirizando até o fim da vida; fico envergonhada, paro de racionalizar e quero me desculpar milhões de vezes. Isso não faz nenhum sentido, porque assim eu perco o foco dos meus argumentos e até onde posso ir; em respeito a mim e a outra pessoa.	10
1408052935452471296	Feliz aniversário prima ❤️	20
1407447963383836674	vou assistir viva a vida é uma festa pela primeira vez, espero que eu não chore com esse tbm👌	1
1407734126480965640	ontem descobri um negócio que me deixou extremamente chateada, nem é nada assim grave mas nossa parece que levei uma paulada	3
1407858511699136514	obrigada a todos que votaram só confirmou que eu&amp; o jungkook realmente namoramos 👩‍❤️‍💋‍👨	13
1407871487327997952	Parabéns RB Bragantino pelo título do campeonato brasileiro	19
1407885249502121988	Lembrei de Loki, vou ver hehe.	24
1407830556981743618	Lindo. Maravilhoso. Por mais protesto em prol da comunidade LGBTQIA+ no futebol 🏳️‍🌈 #Pride2021 #orgulholgbt	27
1407757627694751749	quarta feira e eu só queria tá marcando de beijar uma boquinha lá q todo mundo sabe quem é mas eu vou fingir q nada vê	7
1407865812615057413	KKKKKKKKKKKKKKK Isso aqui tá muito bom, pelo amor de Deus, vejam isso KKKKKKKKKKK	16
1408056600296787971	Meeeeu amooooor levei tanto tempo para encontrar alguém que chegasse pra me libertar, me entreguei de novo, ah, mas quem diria. MEU AMOOOOR ESSE SENTIMENTO NO MEU CORAÇÃO VEIO pra acabar de vez com a solidão, outra vez sentindo essa alegria	20
1407745937913614336	Você confundiu admiração com escravidão ! amizade com obrigação ! você confundiu amor com desprezo ! você viu o mundo indo em direção a essa catástrofe e não fez nada ! e por quê haveria de fazer ? humano ? tão humano !	5
1407874693588295688	Ele traiu a namorada pra ficar contigo, então confia q ele mudou e nunca faria isso contigo, confia fia	18
1407741354499883013	Para q ficar chateado se um professor passa o 6 pa 8 mas n passa o teu 16 pa 17 ele não ta a inflacionar as notas de entrada por passar um 6 para um 8, são coisas diferentes	3
1407856530100269057	para ja ta doendo demais	13
1407740850864635905	Na dúvida se eu corto o cabelo em V ou reto😬	5
1407507585482305538	o corpo humano é incrível 🤩 agora TCHAAIS 😱 vai sair sangue da sua buceta	0
1407768576644296705	E a blogueira nacional que colocou uma fofoca de BV e eu tô assim 👁👄👁	6
1407748252183715843	Vou criar uma conta em coreano aqui ó, vou pegar umas fotos do yeotan e fingir que sou o Taehyung, na dúvida eu ganho 50k de seguidores por causa disso	5
1407757137862926336	Queria tanto dar meu cu pra um roludo!!! Já to subindo nas paredes.... 11 dias sem dar 😥	7
1407767982659493889	KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK o vei	6
1407752390699278338	Eu me sinto muito mal quando levo vácuo, fico com aquele sentimento de dúvida pensando se fiz ou falei algo sem querer que deixou a pessoa chateada. Mas eu sei que não fiz nada...	5
1407523730973208580	oi meu amor !! acho que nem preciso falar mt coisa pq vc sabe o quanto te acho incrível e tudo mais 💖🤙	0
1408046511636848651	A maioria age como se nunca tivesse feito nada de errado e quando aparece uma pessoa errando ainda se acho no direito de criticar ou cancelar sem um pingo de empatia.	26
1407868476606267392	dia 4 de agosto, o dia mundial da pirataria amem	16
1407769414586470401	Sol e lua... Hm acho que a lua me atrai mais, eu sou bem curioso em relação a ela	6
1407512430394159111	Tenho raiva de quem fala alto no telefone	2
1407883000562528261	Não ter vivido o suficiente quando eu pude e ter tentando encerrar ciclos antes da hora	21
1407874898723282945	Amém!	18
1407869573764947970	ela é a maior !!!!' te adoro izaaaa	16
1407753169921318915	Que tipo de pessoa vc é no exame de fezes? 1- A que faz toto no papel e pega com pazinha 2- Ou que a mira o popo no potinho e vai na sorte? Dúvida séria que rolou no grupo hoje cedo.	5
1407885599219109888	Em termos de dar aquela chacoalhada no lado mental dos companheiros e ir atrás do resultado mesmo com o desempenho técnico em baixa, Neymar tá na primeira prateleira. Por Seleções, me lembra Bale e Cristiano Ronaldo. Craques, mas que lutam até o último suspiro.	24
1407444966968856580	dance monkey - versão pisadinha [ tones and I. ft. wanted ]	1
1407886145317441537	era pra eu ficar surpresa?
1407747165900972041	Eu falo “Não tenho outros contatos”  a pessoa dúvida de mim.  Aí não sei se mando ir a merda, ou se bloqueio de vez e fico com zeros kkkkkkkkkk	5
1407855429913395202	#Covaxin #Covaxin sob suspeita de fraude na compra, mais a turma está correndo contra pra barrar e colocar na cadeia os denunciantes, a verdade quem tem UC tem medo Rsssss	12
1407881455527673856	Tão triste ao saber que Covid-19 conseguiu tirar mas uma vida, e dessa vez foi o pai do meu padrasto 😓	22
1407867063805304832	Cara eu tô chorando muito que raiva	16
1407490196602605569	meu namorado leu na internet que as vezes os gatos brincam de pega pega e agora eu fico 🥺🥺🥺🥺💞💞💞💞💖💖💖 olhando pros meus gatos correndo pela casa	1
1407758110983442443	quando eu fica gostosa Vo posta uma foto falando   Me diz oq vc quer 😈😈    pra ficarem quotando fazendo piadinha e eu ganhar engajamento	7
1407500786301558786	a raiva q eu tenho de quando eu vou bocejar e to deitada pq se eu bocejar deitada eu fico sem ar ai toda vez eu tenho q levantar só por causa da merda de um bocejo	2
1407856984808988673	toda semana eu encarando esses sites e fazendo pesquisa morrendo de vontade de me inscrever mas morrendo de medo e insegurança	12
1407465755852087298	nao vou receber nenhum correio elegante essa festa junina de novo 😹	1
1407857766555860993	beleza meu maior medo aconteceu &gt;NO SONHO&lt; do Alisson, o bonito sonhou que eu descobria uma gravidez no SÉTIMO MÊS, porque passei mal e fui num hospital e que NASCIAM GÊMEAS !!!!!!!!!!!!!  que absurdo	12
1407758264763363330	eu hein vontade de fugir	7
1407872969926496265	Meu único objetivo este ano é ir no restaurante Coreano que tem em Porto Alegre. Como sempre, como boa desatualizada, descobri só agora e já to nervosa pra ir realizar meu sonho, q tô nutrindo à 7 anos	17
1407748083056848902	Se fosse a h.e.r, você ia ver o caos que essas pessoas iam fazer	5
1407785228421238785	desculpa se eu te decepcionei beyoncé	8
1407882942790176779	cabsei de vive	22
1407706927233175552	Erro no cartucho amarelo  Eu tô imprimindo em PRETO E BRANCO MEU DEUS. Impressora do caralho	5
1407502727710642180	odeio	2
1407502045654011909	ódio	2
1407443437226545152	#MTVHitsNewGeneration Bora dançar com Ava Max	1
1407908123222986764	N acredito que vou ter que acordar todo dia as 04 h mano... Que os cariocas tenham piedade do meu mal humor kkkkkkkkk	26
1408056880891502599	abrindo a encomenda da minha mãe e era compra minha ✨surpresa✨	23
1407443139162423302	queria uma festa tipo casamento ou formatura pra eu me arrumar toda ficar bem bonita e esquecer o verdadeiro lixo que eu sou	1
1407444603092058115	série maravilhosa e injustiçada	0
1407884118193545222	Que ódio isso me fez lembrar dele aaaa	24
1407885301826179073	saudade de você ein tom holland	24
1407503518622273537	queria ler a one shot do eli mas não consigo ler  angst c morte fui tanto com deus caras q ódio	2
1407869141676134400	Man no dia dos namorados fiz dois presentes para um cara, um para a namorada e outro para a amante, aí hj veio a namorada dele toda apaixonada pedindo para fazer um presente para ele até aí blz né	16
1407747696971165698	Sei lá, não dá para acreditar nesse deputado que vivia grudado no Bozonaro, tem muito mistério nisso tudo!	5
1407499524508094466	A BONEKINHA NAO SABE BRINCAR	1
1407502080907124738	A partir de hj eu odeio o Toronto por roubar essa pick	2
1407475063667007493	Foi muita coisa junto. Foi muito abandono, muita solidão. Muito desrespeito. Eu sei q eu juntei os cacos e batalhei mto pra ter a vida maravilhosa q eu tenho. Eu tive a sorte de ser acolhida por pessoas q me viam como um ser completo e me permitiram viver plenamente.	0
1407739465750155277	Dúvida sincera: o que vocês acham dessa onda de grandes varejistas usarem personagens animados para atingirem nichos específicos e viralizar na internet?	5
1407449136564260864	agora eh a hora do dia q eu começo a cantar sozinha no quarto atenção	1
1407453116404994054	o episódio foi muito divertido😂 falta muito ainda pra terça-feira?#BahtOyunu	1
1407882992534622212	fiquei desidratada to tanto q chorei kkkk	22
1407813269818064896	to clm vergonha de conversar la .	10
1407706980010053637	Qualquer dúvida que vocês possam ter, não hesitem em vir falar comigo. Eu só quero conseguir arcar com os custos pra ver minha cachorrinha andando de novo, e já que tenho essa chance, vou tentar.	5
1407856837572104192	a animação q tô hj	11
1407758210891759619	Já comecei a beber, quero ver mais tarde no pagode	7
1407739979200139272	Não se incomode por ter um caos dentro de si. É uma hospedagem temporária. Depois dele há de surgir um novo horizonte.	5
1407876481611599875	Eu gosto da minha persistência, curiosidade e criatividade, mas odeio minha teimosia e arrogância aleatória akahsksjs	18
1407865840649879555	É essa gente narcisista, que quer regrar o comportamento de todos dos brasileiros. Vai nessa!	16
1407853439477075968	AZZY MERECE RESPEITO	12
1407854657863626757	Esse aqui chora se levantar a voz pra ele Paga pra ver.	12
1407502346637168643	Q ódio morar no Brasill desgraça	2
1407755200450945027	Dou o benefício da dúvida ao Djavan porque nunca falou abertamente que votou nele. Agora o Toquinho, que andou com Sócrates e Casão, eu nunca vou perdoar.	5
1407881789000097792	Impossível n chorar vendo a cena final de velozes e furiosos 7	22
1407452129174900737	vou deixar brinco só de um lado, qsfd	1
1407915042222268420	É assim mesmo hahahahha	23
1407733985049038850	Esses números desconhecidos fica o dia todo me ligando atrás de um Erick, vtmnc chatice	3
1407760439098941444	Difícil e apagar	7
1407883381564755977	Parabéns sampaoli, fez o pitoco chorar CANALHA!	22
1407876493884198920	Tenho culpa de nada! Meu réu primário continua intacto	21
1407884740292644865	verdades aqui	21
1407884675264258051	AI QUE SAUDADE 'OCE😭😭😭😭	24
1407858678464757763	eu sou muito rancorosa mesmo, não sou obrigada a ter empatia e ficar forçando simpatia com uma pessoa que eu nem quero olhar na cara mais	13
1407856151820222472	Vai dx mt sdds😫	13
1407869514591711232	so queria um chamego desse com meu amor	16
1407738469468811265	""A dúvida que deve ficar pra vocês é """"O rim dele não presta"," ou o jogo é muito caro?""""""	5
1407806121369378818	👄👄👄 n aguento mais ficar enjoada	9
1408073022444027912	Fazer terapia para me livrar da mania de me causar mais dor na intenção de aliviar uma dor que eu já estava sentindo.	20
1407852149216845832	to com medo de morrer q dor	12
1407859122876334081	meus cachorros enchem o saco latindo e se danando e eu fico com raiva mas 1seg depois passa pq penso “graças q Deus tão com saúde pra isso obrigada Deus”	13
1407856141376315393	eu só precisava de uma fofoca forte pra mim me animar hoje	11
1407868572345548801	Queria começar ler Will e Will, mas ainda não digeri o final de Um milhão de finais felizes	15
1407504097792741380	e meu nome que tá bem rodando no meio de fc, q ódio	2
1407734215760920579	uma coisa que me incomoda * *** ****** * **** *******, ** *** ******* ******* * *** ********* *****	3
1407834406023274496	agr é torcer e rezar, se Paula viu a Fani, quem sou eu pra discordar. Todo trabalho pra Bella interpretar Fani❤️ Marcou muitas vidas e marcará ainda mais com o filme #FazendoMeuFilme	27
1407504012212068358	Tudo isso só pro Joaquim Lopes aparecer rasgando uma camisa com raiva e depois tomando um banho #Império	2
1407860263731220480	eu te amo tanto gerson	13
1407741129307602953	Incrível como este homem consegue chatear-me sempre!	3
1407758282463354888	Queria tanto um vaper 😫	7
1408032987292356614	meudeuss eu sonhei q tava namorando o jake gyllenhaal.... fizeram uma festa de aniversário surpresa pra ele.. e também foi surpresa pra mim pq ninguém me contou   a questão é q ele não era famoso	23
1407746591449141256	Minha cabeça anda tão confusa ultimamente	5
1407867212178862085	Amo essa novela #imperio	16
1407856674485030916	não aguento mais chorar por esse homem	13
1407814685429223429	geração limbo com orgulho	10
1407883397213609986	meu pai tem até hoje que tristeza	22
1407868783126011906	Feliz tá meu ex nesse frio, coberto de mentira !	15
1407502479814762503	Não sei vocês  mas eu odeio ficar com o nariz entupido, me dá uma agonia.	2
1407891160673263619	me sinto liberta depois de parar de seguir as páginas de fofoca	20
1407759643254919169	não quero saber de relacionamento tão cedo, primeiro pq não tenho um pingo de paciência pra macho mais!	7
1407705602978091013	Juntos somos mais fortes.	4
1407868929448480772	ela ta voltando ao estilo que eu amo e eu to tão feliz!!!!!!!!	15
1408076810357723136	Ufa consegui adiantar o exame pra hoje. Pelo menos meu plano não demora tanto pra liberar	20
1407735686409691139	que perturbação	3
1407765925185482753	essa empresa só me decepciona	8
1408062390952816648	N tenho dó de ninguém	26
1407873358751010819	""minha prima me disse que meu tio vê qualquer coisa em inglês e diz """"fabíola sabe inglês"," ela sabe traduzir""""  eu fico toda boba com um negócio desses pq pra mim isso não é nada"," mas pra ele é motivo de orgulho.""	19
1407856856169697281	Te amo coringa, te amo 😭	13
1407746306710380546	Na dúvida eu banco a sonsa mesmo.  AM?  Q?  No entendi	5
1407768191913312262	Eu tava até estranhando não ter nenhum relato de algum vizinho pelado, até descobrir há umas semanas que é pq o vizinho pelado daqui sou eu!Mais uma vez descuidado 😂	6
1407758764002979844	querido eu: para de ser assim	7
1407868363381030914	Eu era apaixonada por História, agora só sinto ódio	16
1407743984135462918	fico chateada com umas coisinha boba, da uma raiva de mim mesma	3
1407865649116979207	+Tu é toda linda, gostosa e maravilhosa! Amo tu minha vida ❤️❤️😍	16
1407857260487925760	Gente na moral , eu tô com medo do meu cabelo cair kkkkkkkkk Tanta gente elogiando	12
1407858693690073103	Já está fazendo falta 😭🥺 #VoltaLogo ❤️🖤 #ATorcidaTeAmaaa ❤️🖤	13
1407858770550657025	muito bom. e vamos de medo paranoico de novo	12
1407813606943637507	quando tô ansiosa ou com vergonha:	10
1407465557453123584	só lembrando aqui que mais um ano sem festa junina com os amigos	1
1407856876419702790	Até logo, meu Coringa! Obrigada por tudo. Te amo dms ❤️🖤❤️🖤	13
1407745721193877507	carente, cansada e confusa. prazer, eu	5
1407859497352192002	ai gente, tá doendo tanto....😭😭😭	13
1407768694063779841	Acabei de descobrir que vai lançar uma minissérie dos Beatles na Disney + e eu já estou surtando de ansiedade AAAAAH 😭🤩	6
1407509714921951232	Incrível como meu preto sabe quando vou menstruar kkkkk tô eu,comendo bis até vomitar kkkkk	0
1407856498387083264	Gratidão a Deus por tudo 🙏💪	13
1407760065235410944	Vey a pessoa responde seis story ,aí vc vai lá e responde ela dps ela não te responde q raivaaaaaa vontade de nada a pessoa ir pqp mdsssßsss🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️	7
1407758922832924675	Cara eu odeio gente que quer mandar eu fazer algo sendo que eu já até fiz. Garota inconveniente desse grupo do trabalho mano af	7
1407878407237550080	Pensa no orgulho q tô de mim mesma.	19
1407807011790675968	até a voz desse bixo me deixa com nojo	9
1408062047431000084	pudim com a maior tranquilidade	20
1407777524625690629	Eu costumava dizer que não gostava de criança e cheguei a falar que odiava. É verdade que eu não sou muito chegada à criança! Mas na verdade eu não odeio e nem desgosto. O problema é. Criança mal educada é feio,criança que não respeita os outros é feio SIM! Criança tem q ter +	8
1407868775345631232	Arrogante demais pqp	15
1407888959028477957	tô arrependido dms de ter levado esse período na sacanagem...	21
1407450182761865216	Pra hoje eu só queria uma aglomeração, uma festa qualquer coisa 🥲	1
1407872146613886977	Tô nervosa e ansiosa mds 😬	17
1407504137777000450	Eu sei que a galera alternativa até curte olheiras, mas eu odeio as minhas olheiras tipicamente alérgicas e pra melhorar eu tenho as linhas de quem já passou por muita rinite e conjutivite na vida.	2
1407885841230352384	saudade da Mariana 🥺	24
1407882242198753282	fico tao triste quando vou assistir algo e nao tem dublado em portugues	22
1407816033675657216	minha mãe teve aqui em casa e lavou o banheiro e varreu a casa... q vergonha cara que ameba eu sou? o tanto de gente que trabalha mto mais do que eu em situações precárias e ainda tem que criar filhos... eu definhando pq tô dobrando há alguns dias	10
1407463894713614345	Ue desgraça de presidente, eu queria comemorar meu aniversário	1
1407870141887549442	espero de todo o coração que isso n seja cólica	18
1407876501610061827	caraio, os lek daqui de casa estão aloprando por culpa de um jogo de futebol mano aff	21
1407742358192594952	Se for Luiz Miranda eu não fico com dó nem a pau	5
1407445913870733312	E para isso vou me desligar um pouco, aproveitar mais ela e parar de tentar achar alguém ou algo em que depositar meus sentimentos, sendo que tenho uma família maravilhosa cmg	0
1407869068556869636	acho q eu to vivendo a fase mais louca da minha vida! e pqp confesso q to feliz assim kakaka (🤦‍♀️vai gostar de desordem assim.......	15
1407500807013027843	pq vcs me odeiam?	2
1407707836927418371	Sério mesmo que vão conseguir aprovar o projeto de lei? Estamos perdidos!!!	4
1407755448900538377	Damn e não foram os únicos burros, metade deles tinha mesmo para Budapeste e foram autorizados a entrar no avião para Bucareste.	5
1407868611692204035	proibido sentir qualquer gota de felicidade essa semana aparentemente	15
1407499009565016069	Só queria acha a doidona q tava na festa domingo 🙈🙈	1
1408078704023113729	digo sem tranquilidade alguma que vamos todas surtar no novo cb do bts, já tô providenciando o rivotril aqui	20
1407868639735386117	Credo, sua idiota egoísta, você não foi uma pessoa ruim, não tem nada pra se arrepender, os dois foram muito felizes... Só q acabou	15
1407706362163912711	É foda, nego apoia a caminhada de quem nem conhece  Mas não apoia a do amigo que ta ali do lado	27
1407735536144502788	CRÍTICAS?  Nunca se aborreça com elas. Aproveite o que elas mostram de útil, cresça!...	3
1407876515900055555	""Mas", como disse, daddy issues a tratar. O filme é esteticamente bonito," uma animação mais """"simples"""""," se passa numa Itália dessas q a gente ja viu em mto filme italiano (gostaria inclusive de ver alguma análise que apontasse influência do cinema italiano na película). Recomendo""	11
1408056195575734278	Que alívio saber que os governistas se informam pelo O Anta-gonista	20
1407705886324318211	Todo apoio a Luta do Indígenas Brasileiros. #PL490Nao!	4
1407741015113543683	AMORR EM MEIO A TANTO CAOS VC VEIO COK A LUZ	5
1407465023857963013	no meu niver vou querer curti só com os d verdd🤗	1
1407883194775617542	não eh culpa do alcool	21
1407855889307013121	gratidão 🙏🙏🙏	13
1408031768800894981	a vagabunda q escreveu empatia n botou UM capítulo alternativo e eu li aquela porra todinha na esperança do t4ehyung amar verdadeiramente o h0seok JURO	26
1407499113663447042	Baile da 13 o melhor	1
1407834876712308738	Me senti cringe agora! Preparando o material para aula sobre dplyr e eu ia ensinar top_n() mas vi que não se usa mais aaa Agora, vou usar slice_head(). Até que gostei!  PS: Se alguém discordar do uso dessa função pode se manifestar, please	27
1407879853056172035	A cabeça dele tá embaralhada por não entender porque ele sai e o Michael continua em campo.	20
1407866986093240322	mas aí é que faria sentido, porque o Loki é tão narcisista que somente valeria se apaixonar por si próprio ou uma variante de si	16
1407849646702137344	Para um time que perdeu para o 4 de julho, empatar com o Cuiabá no Morumbi nem é tão vergonhoso assim tsctsc	10
1407450574086455301	""lembro a primeira vez q joguei LIS", consegui salvar a Kate," daí qdo fui jogar pela segunda vez pensei """"kk já salvei ela uma vez"," então o pai consegue agora pela segunda vez 😎"""" ......... não consegui""	1
1407741361793769473	Achava que o diálogo era a chave pra tudo, mas descobri que é a compreensão. Porque você pode falar tudo o que te incomoda, mas se a pessoa não entender, já era.	3
1407859240883081225	eu queria conhecer mais sobre Nezha sei que tem um monte de filme animado chinês sobre ele que parece ótimo	11
1407874158256656386	Rindo de nervoso	17
1407884647841906691	Sdd só falta a ELA	24
1407855890905116678	""O Brasil vai agradecer.  Não é possível fazer """"cálculo político"""" em cima de 500 mil cadáveres!""	13
1407499125541814277	joguei na quina de sao joao fe q vou ficar bilhardario	1
1407498935254585344	pessoas que estão fazendo meme com o Lázaro: parem. o cara assassinou uma família inteira da forma mais cruel possível. ele sumiu com o corpo de uma mulher inocente, que foi encontrado dias depois em um córrego no meio do mato. ele é um estuprador. parem de brincar com isso.	1
1407805266523983874	Na compra de sua corja no congresso. Sem perspectiva de melhora do Covid, da baixa da inflação e direitos básicos de uma nação (saúde, educação, segurança..) o Brasil não merece um representante tão mesquinho, agressivo e retrógrado. Nojo dele e de quem ainda sente representado.	9
1407499562328199169	Nada acima do bbb20. Repito: NADA, absolutamente nada acima dessa edição lendária. Bbb 21 não chegou aos pés e nenhuma outra edição vai conseguir ser tão épica, calorosa e contagiante. Como foi bom me divertir assistindo esse programa e que saudade que deu agora 😩	1
1407885665858117632	faz tempo que não te vejo ai que saudade d'oce	24
1407448365332418562	nn paro d cantar o refrao d first nn aguento mais	1
1408076118389788676	seu perfil é lindo inveja
1407875300596367362	Esse papo de “quem ama bloqueia” me irrita TANTO. Se eu bloqueio uma pessoa eu quero que ela se foda e vá pro raio que o parta isso sim. minha saúde mental agradece	17
1407739643446153219	Dubravka jogou vôlei antes de ser goleiro. Por isso confundiu as jogadas, tentou uma largandinha de segunda, mas não executou direito	5
1407798468219916301	gosto nem de falar isso mas parece q td anda dando errado na mh vida na moral to até me sentindo pesada de tanta frustração	8
1407705583004827659	É, Danilo Avelar. Como ser humano, todos temos o direito de errar e aprender com o erro. Pode aprender com o seu. BEM LONGE DO CORINTHIANS!	5
1407506262602956804	“dar poder polícia pra igreja católica foi um erro” kkkkkk é esse tipo de resenha que incentiva a leitura, e não um monte de palavra difícil que só a sua bolha social consegue entender	0
1407877913295429637	sentindo um leve arrependimento em tentar gostar novamente de alguém	21
1407691501354819592	o corinthians é o time do povo, formados por pessoas de todos os lugares e de todos os jeitos, aqui não aceitamos racismo e jamais aceitaremos  #racismoaquinao	27
1407502752763113476	eu acho q a metade das pessoas q eu converso me odeiam e a outra metade fala mal de mim pelas costas e me odeia também,eu juro eu sou insuportável 😁😁	2
1407691198651899907	""Sergio camargo só falou a true"," voces tao ficando loucos? Defender """"neurocientista"""" que defende uso de droga recreativa como crescimento pessoal? Ele inclusive é usuário de HEROÍNA repito HEROÍNA caralho vsf esse mundo ta de cabeca pra baixo""	4
1407894198913732608	eu fico feliz com muito pouco mesmo, pq isso do loki é o MÍNIMO né, mas eu tô genuinamente surpresa e contente 🥴	23
1407770080537100297	Jamais pensei que o meu trabalho poderia me render uma fofoca TÃO fofoca quanto essa parabéns aos envolvidos	6
1407856608768577538	Maior sonho da noite vai ser chegar no hospital e ele me deixar internado. Porque eu não aguento mais sentir dor e medo por estar sozinho!!!	12
1407758981976764425	Afff queria que a Polônia tivesse sido classificadaa	7
1407447661536583699	Ela brinca com a postura do homem😩🌬️	1
1407757829079973890	n me quis a pé não vai arruma nada quando me ver passando de celta 2 portas ✌🏻	7
1407870726909136897	As vezes me sinto uma otario por confiar em quem me da motivos para não confiar	18
1407739523929366535	Quem diria que, além de genocida, o governo também era corrupto. Nossa... Quer dizer que o pessoal gera o caos para se locupletar também, é? Nossa... Estou estupefato...	5
1408046170916769796	Linda, desculpa o olhar de espanto Cê parece tanto o amor da minha vida, né?🎶🎵	23
1407883514058530823	Peço perdão a todos que se ofenderam com esse comentário.  Realmente sinto muito se meu fav está feliz e o de vocês não, não pensei nisso quando mandei essas mensagens. Arrependida, Kat.	21
1407877518544281602	Só tava faltando sua despedida Diego, pra eu terminar de chorar	18
1407891990163906561	QUE verdade? Que Luladrão não roubou? Tu é burro ou se faz de burro. STF , por inveja de Moro, julgou,  parte, porque foram 4 contras a suspeição politicamente.  Mas o Vagabundo não deixou de ser ladrão. Morte para este escroto
1408059324694360072	tema da redação: empatia  kaiky: tinha que citar a palavra empatia??	26
1407871343597699074	só estresse	17
1407443142882873350	Porque Jesus é tão maravilhoso né, faltam palavras pra descrever nosso pai	0
1407512927599480832	Hoje fui pra aula pra passa raiva	2
1407758088279629828	só quero terminar aqui buscar meu cachorro banhar e assistir anime	7
1407857920927227907	Até Mais Coringa 😔❤	13
1407868724615524353	Tristeza por que acabou e felicidade pq teve final Calados leitores de mangá	15
1407857137330622465	meu pai tá com medo do lazaro kkkkkkkkkkkkkkkkk	12
1407511859226464257	ai não sei, ele me irrita	2
1407862102010781704	não ironicamente...	12
1407868462916157446	vou assistir velozes e furiosos 9 no cinema TÔ TÃO FELIZ	15
1407882992169754624	fez meu Benzinho chorar q ódio	22
1407451721564098567	é normal dançar reggae sozinha no banheiro?!	1
1407861116642992130	Boa noite 🤧	13
1407886307343355912	sonho	21
